 3D Domain Decomposition
Nx =     4  Ny =     2  Nz =     4
 In auto-tuning mode......
 factors:            1           2           4           8          16
          32
 processor grid           1  by           32  time=  1.271016895771027E-003
 processor grid           2  by           16  time=  1.076936721801758E-003
 processor grid           4  by            8  time=  1.125127077102661E-003
 processor grid           8  by            4  time=  4.086866974830627E-004
 processor grid          16  by            2  time=  7.944703102111816E-004
 processor grid          32  by            1  time=  5.240291357040405E-004
 the best processor grid is probably            8  by            4
  
 ***** Using the FFTW (F2003 interface) engine *****
  

 Smooth Particle Mesh Ewald Parameters :

    Ewald Coefficient      Charge Grid Dimensions      B-Spline Order

          0.5446               72    72    72                 5

 Random Number Generator Initialized with SEED :      457298415
 3D Domain Decomposition
Nx =     4  Ny =     2  Nz =     4

 Langevin Molecular Dynamics Trajectory via BAOAB-RESPA-1 Algorithm

       144   -41532.8096   -59897.0480    18364.2384     311.40     -62.41
       145   -41568.9496   -59841.2475    18272.2979     309.85   -2005.50
       146   -41578.8606   -59905.6083    18326.7476     310.77     136.20
       147   -41591.5871   -59961.3885    18369.8014     311.50   -1762.99
       148   -41595.4483   -59967.6748    18372.2266     311.54    -262.35
       149   -41613.1305   -59963.1519    18350.0214     311.16   -1519.17
       150   -41662.2661   -59753.6179    18091.3518     306.78    -943.42
       151   -41619.8594   -59664.2635    18044.4042     305.98    -736.73
       152   -41634.5481   -59754.9667    18120.4186     307.27   -1763.50
       153   -41610.6439   -59745.5315    18134.8876     307.52    -375.31
       154   -41639.2830   -59909.8769    18270.5939     309.82   -2096.65
       155   -41651.7990   -60030.4413    18378.6423     311.65     250.44
       156   -41632.2003   -59938.4641    18306.2638     310.42   -2261.15
       157   -41661.3333   -59823.6650    18162.3318     307.98    -391.55
       158   -41659.7519   -59956.1559    18296.4040     310.25   -1259.35
       159   -41639.0676   -59920.7573    18281.6897     310.00   -1223.02
       160   -41646.1864   -59965.0245    18318.8381     310.63    -622.97
       161   -41698.0006   -59970.4795    18272.4790     309.85   -1528.26
       162   -41714.6799   -59945.5189    18230.8389     309.14     169.61
       163   -41700.7184   -59946.1903    18245.4719     309.39   -1896.70
       164   -41748.1297   -59935.6932    18187.5635     308.41    -139.96
       165   -41709.8022   -59963.7743    18253.9721     309.53   -1800.19
       166   -41765.7091   -60028.7418    18263.0326     309.69    -383.95
       167   -41782.7678   -60160.6636    18377.8957     311.64   -1280.22
       168   -41808.2008   -60031.9626    18223.7618     309.02   -1431.74
       169   -41798.2939   -60123.4103    18325.1164     310.74    -846.35
       170   -41828.2434   -60203.3645    18375.1211     311.59   -1895.08
       171   -41834.7602   -60215.7391    18380.9790     311.69      48.50
       172   -41835.1511   -60135.2949    18300.1437     310.32   -2081.04
       173   -41830.6102   -60056.9574    18226.3472     309.07      12.77
       174   -41827.0266   -60030.2926    18203.2660     308.68   -1916.89
       175   -41852.6240   -59955.8120    18103.1880     306.98    -601.29
       176   -41871.2915   -59990.8202    18119.5286     307.26   -1181.41
       177   -41912.4873   -60048.8072    18136.3199     307.54   -1543.02
       178   -41923.2109   -60124.0757    18200.8648     308.63    -537.46
       179   -41963.3604   -60147.8677    18184.5073     308.36   -2280.39
       180   -41939.4510   -60213.7476    18274.2966     309.88    -415.49
       181   -41998.5440   -60319.9031    18321.3591     310.68   -2375.50
       182   -41982.5785   -60096.8057    18114.2271     307.17    -551.38
       183   -42008.8796   -60282.9749    18274.0952     309.88   -1730.21
       184   -42057.5375   -60151.1860    18093.6485     306.82   -1133.81
       185   -42056.3017   -60242.2302    18185.9285     308.38    -998.06
       186   -42042.3692   -60262.8859    18220.5167     308.97   -1585.96
       187   -42051.9457   -60308.0495    18256.1038     309.57    -421.85
       188   -42082.3942   -60206.8425    18124.4484     307.34   -1905.71
       189   -42090.9142   -60319.4471    18228.5329     309.10     284.38
       190   -42028.3613   -60407.3291    18378.9678     311.65   -1720.50
       191   -42049.9680   -60489.4034    18439.4354     312.68    -333.14
       192   -42061.4849   -60333.0938    18271.6090     309.83   -1559.32
       193   -42129.1664   -60170.6338    18041.4674     305.93   -1047.48
       194   -42099.1757   -60156.2018    18057.0261     306.20    -762.45
       195   -42150.7280   -60203.0174    18052.2895     306.11   -1625.16
       196   -42101.5681   -60162.8358    18061.2677     306.27    -221.80
       197   -42172.1657   -60364.7607    18192.5950     308.49   -2026.35
       198   -42208.9703   -60402.6225    18193.6522     308.51    -264.91
       199   -42157.1145   -60432.1603    18275.0459     309.89   -1992.16
       200   -42208.3234   -60336.3917    18128.0684     307.40    -763.16
       201   -42169.4949   -60343.4443    18173.9494     308.18   -1356.44
       202   -42224.1189   -60291.5959    18067.4771     306.37   -1232.03
       203   -42249.1402   -60247.2845    17998.1443     305.20    -876.89
       204   -42272.6294   -60207.4629    17934.8334     304.12   -1615.12
       205   -42266.6212   -60350.9380    18084.3168     306.66    -140.98
       206   -42313.9368   -60581.8993    18267.9626     309.77   -1936.40
       207   -42315.0318   -60513.9810    18198.9492     308.60    -291.06
       208   -42310.9923   -60384.8997    18073.9074     306.48   -1532.53
       209   -42350.1222   -60414.2543    18064.1321     306.32    -714.71
       210   -42349.3367   -60454.2086    18104.8719     307.01    -685.89
       211   -42409.7797   -60464.8524    18055.0726     306.16   -1360.12
       212   -42414.2079   -60455.1122    18040.9043     305.92    -516.98
       213   -42428.7120   -60460.7242    18032.0122     305.77   -1816.29
       214   -42433.7945   -60419.4262    17985.6317     304.98    -356.18
       215   -42488.9207   -60569.0087    18080.0880     306.59   -1808.87
       216   -42451.4475   -60543.4994    18092.0520     306.79    -345.71
       217   -42448.9512   -60557.7624    18108.8112     307.07   -1524.98
       218   -42504.3159   -60535.5273    18031.2114     305.76    -743.45
       219   -42496.3371   -60595.3012    18098.9641     306.91    -971.46
       220   -42513.7883   -60518.6673    18004.8790     305.31   -1547.61
       221   -42519.8151   -60669.6924    18149.8773     307.77    -451.63
       222   -42552.5026   -60718.7561    18166.2535     308.05   -2045.62
       223   -42564.5607   -60756.6151    18192.0544     308.48    -459.49
       224   -42598.6018   -60666.0274    18067.4256     306.37   -1895.30
       225   -42648.4497   -60664.7629    18016.3132     305.50    -655.72
       226   -42599.4278   -60547.3402    17947.9125     304.34   -1041.82
       227   -42618.9495   -60620.7719    18001.8224     305.26    -868.35
       228   -42557.4336   -60626.8193    18069.3857     306.40   -1096.24
